smiles,pIC50,docking_score
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Br)cc3)sc2c1,5.5498336305602125,-8.31724
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Cl)cc3)sc2c1,5.5199943523476165,-7.42675
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3cccc(Br)c3)sc2c1,5.509092768721909,-7.11447
Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,8.408184329794448,-7.76813
Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)sc2c1,7.58335221734306,-7.58815
Cc1cccc(-c2c[nH]c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c2)c1,8.39794,-9.76683
Cc1cccc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)c1,8.23657,-9.7578
Cc1cccc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)n1,7.30103,-8.93337
Cc1ccccc1-c1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]1,8.29243,-9.8472
Cc1ccccc1-c1cnc(-c2cccc(-c3nncn3C(C)C(F)(F)F)n2)o1,7.30103,-9.65383
Cc1ccccc1-c1cnc(-c2cccc(-c3nncn3C(C)C)n2)o1,7.30103,-8.43867
Cc1ccccc1-c1cnc(-c2cccc(-c3nncn3[C@H](C)CO)n2)o1,7.30103,-9.16548
Cc1ccccc1-n1nc(-c2c(-c3ccc(F)cc3)nn3c2NC[C@@H](CO)C3)ccc1=O,6.0,-9.68659
Cc1cccnc1NC(=O)Nc1cccc(-c2nncn2C(C)C)n1,7.30103,-8.7658
Cc1ccn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)n1,6.6298200000000005,-8.39317
Cc1ccnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)c1,7.30103,-8.90963
Cc1ccnc(Nc2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)CO3)n1,8.10791,-10.92679
Cc1ccncc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897,-10.79433
Cc1ccncc1-c1ccc2c(c1)C(=O)N(c1cccc(-n3nnnc3C(C)C)n1)C2,6.25964,-10.74519
Cc1cn(-c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)cn1,7.0,4.69142
Cc1cn(-c2cc3c(cc2F)OCCC[C@H](C)n2cnnc2C2=CC=CC(=NC3=O)N2)cn1,7.0,12.23086
Cc1cn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)cn1,7.27642,-10.45178
Cc1cn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCC[C@@H](C)O3)cn1,7.0,44.50423
Cc1cn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCC[C@H](C)O3)cn1,7.0,-9.52766
Cc1cn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2[C@@H](C)CCCO3)cn1,7.0,5.85813
Cc1cn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2[C@H](C)CCCO3)cn1,7.0,-4.19113
Cc1cn(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,9.475195494332452,31.87785
Cc1cn(-c2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c2)cn1,6.1549,-9.62603
Cc1cn(-c2cnc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2[C@@H](C)CCCO3)cn1,7.0,-6.09624
Cc1cn(C)c2cc(NC(=O)c3ccc(C(C)(C)O)cc3)ncc12,7.5992,-8.26108
Cc1cnc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1NC(=O)OC(C)(C)C,8.0,-9.51594
Cc1cnc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C1CC1NC(=O)OCC(F)(F)F,8.0,-7.08598
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cc(C2CC2)no1,7.25964,-10.64941
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cc(C2CC2)on1,7.25964,-9.81524
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1ccc(C2CC2)s1,7.25964,-9.1971
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1ccccn1,7.25964,-9.94575
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cccnc1,8.25964,-10.1328
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1ccn(C(C)C)n1,7.25964,-9.42138
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1ccncc1,7.25964,-9.94584
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cn(C(C)C)cn1,7.25964,-10.30111
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnc(C2CC2)s1,8.25964,-9.98522
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnn(C(C)(C)C)c1,8.25964,-10.23467
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnn(C(C)C)c1,8.25964,-10.09305
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnn(C(F)(F)F)c1,7.25964,-9.95543
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-c1cnn(C2CC2)c1,7.25964,-9.59368
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-n1cnc(C(C)(C)C)c1,8.25964,-10.03553
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-n1cnc(C(F)(F)F)c1,8.25964,-10.26225
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,7.25964,-9.96294
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1ccc(C2CC2)s1,8.25964,-10.07525
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cccnc1,8.25964,-10.38462
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1ccn(C(C)C)n1,8.25964,-10.30434
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cn(C(C)C)cn1,8.25964,-10.38794
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cnc(C2CC2)s1,8.25964,-10.02548
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cnn(C(C)(C)C)c1,8.25964,-10.69606
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cnn(C(C)C)c1,8.25964,-10.40541
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cnn(C(F)(F)F)c1,8.25964,-10.44229
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-c1cnn(C2CC2)c1,8.25964,-10.32936
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-n1cnc(C(C)(C)C)c1,8.25964,-10.51422
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-n1cnc(C(F)(F)F)c1,8.25964,-10.37214
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1-n1cnc(C2CC2)c1,8.25964,-10.25381
Cc1cnc(C(=O)Nc2cccc(-c3nnnn3[C@H](C)CO)n2)cc1C1CC(NC(=O)OC(C)(C)C)C1,8.0,-7.99934
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1ccn(C(C)C)n1,6.0,-10.0825
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1cn(C(C)C)cn1,6.0,-10.22143
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1cnn(C(C)(C)C)c1,7.25964,-10.32979
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1cnn(C(C)C)c1,8.25964,-10.13068
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1cnn(C(F)(F)F)c1,6.0,-10.21676
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-c1cnn(C2CC2)c1,7.25964,-9.67103
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-n1cnc(C(C)(C)C)c1,8.25964,-10.16879
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-n1cnc(C(F)(F)F)c1,7.25964,-10.24658
Cc1cnc(C(=O)Nc2cccc(-n3nnnc3C(C)C)n2)cc1-n1cnc(C2CC2)c1,8.25964,-9.90887
Cc1cnc(N)cc1C(=O)NC1CCN(c2ncnc3[nH]cc(C)c23)CC1,8.534839999999999,-9.11943
Cc1cnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1C,7.30103,-9.08592
Cc1cnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)cn1,7.30103,-8.8246
Cc1cnc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nc1,7.30103,-8.74877
Cc1cncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)c1,6.69897,-10.27861
Cc1cncc(-n2cc(C(=O)Nc3cccc(-c4cncn4C(C)C)n3)c(C(F)F)n2)c1,7.0,-9.52256
Cc1cncc(-n2cc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)c(C(F)F)n2)c1,7.0,-9.89724
Cc1cncn1-c1cnc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1[C@@H](C)CCCO2,7.0,-6.60161
Cc1csc2c1CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.0,-8.79129
Cc1n[nH]cc1-c1ccc2nc(NC(=O)c3ccc(C(C)(C)CO)cc3)sc2n1,7.0,-8.54995
Cc1n[nH]cc1-c1ccc2nc(NC(=O)c3ccc(C(C)(C)O)cc3)sc2n1,7.0,-8.93622
Cc1nc(-c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2C)cs1,6.25964,-10.32931
Cc1nc(-c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)ncc2C)cs1,7.25964,-9.72457
Cc1nc(C2CC2)cn1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nnc4n3CCCC4)n1)CC2,6.0,-9.31113
Cc1nc(Cc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5.0,-8.21146
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,7.69897,-7.88666
Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(CCO)CC2)n1,7.69897,-7.26497
Cc1ncc(-c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)c(F)cc2C)s1,7.25964,-10.10941
Cc1ncc(-c2cc(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)ncc2C)s1,8.25964,-9.97264
Cc1ncc(-c2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]2)cn1,8.00436,-10.01046
Cc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C(C)C)n2)CS3)cn1,7.11464,-9.65199
Cc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)cn1,6.69897,-10.59719
Cc1ncc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)s1,6.69897,-10.45799
Cc1ncc(CCN2CCN(c3cccc(-c4nncn4C(C)C)n3)C2=O)cn1,7.05404,-9.53703
Cc1ncccc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897,-10.59707
Cc1ncccc1-c1ccc2c(c1)C(=O)N(c1cccc(-n3nnnc3C(C)C)n1)C2,6.25964,-11.05539
Cc1nccn1-c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,-9.00033
Cc1ncn(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)c1C,7.0,-9.46114
Cc1nn(C)c(C)c1-c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,-10.30674
Cc1nn(C)cc1-c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,27.43815
Cc1nnc(-c2cccc(-n3cnc4cc(C)c(-n5cnc(C6CC6)c5)cc4c3=O)n2)o1,6.0,-10.31658
Cc1sc(C(=O)NC2COC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,7.17393,-7.24092
Cl.O=C(Nc1nc2cccc(NC3CCCCCC3)n2n1)c1cccnc1,6.74473,-8.8839
Clc1cccc(Nc2ncc3ccccc3n2)c1,5.0,-7.42647
Clc1cccc(Nc2ncnc3nc[nH]c23)c1,5.0,-7.33149
Cn1c(=O)c(C(=O)c2ccccc2)c2c3c(cccc31)C(=O)c1ccccc1-2,5.457287318549908,-9.95334
Cn1c(=O)c(NCCO)c2c3c(cccc31)C(=O)c1ccccc1-2,5.601373330442654,-9.1833
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,5.0,-9.18902
Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,6.965216666666667,-8.30395
Cn1c(Cl)c(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,6.9118200000000005,-7.84213
Cn1c2ccccc2c(=O)n1-c1cccc(-c2nncn2C2CC2)n1,5.25964,-9.1448
Cn1cc(-c2cc3c(cc2F)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)cn1,7.0,-9.08343
Cn1cc(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)cn1,7.30103,-8.25607
Cn1cc(-c2ccc3c(c2)C(=O)N=C2C=CC=C(N2)c2nncn2CCCCO3)nn1,7.0,-8.94427
Cn1cc(-c2ccc3c(c2)C(=O)Nc2cccc(n2)-c2nncn2CCCCO3)cn1,9.450772496747986,26.0101
Cn1cc(-c2ccc3c(c2)OCCCCn2cnnc2C2=CC=CC(=NC3=O)N2)cn1,7.0,-8.83861
Cn1cc(-c2ccc3nc(Nc4cccc(N)c4)ncc3c2)cn1,5.0,-8.92853
Cn1cc(-c2ccc3nc(Nc4ccccc4)ncc3c2)cn1,5.0,-8.70509
Cn1cc(/C=C2\C(=O)Nc3ccccc32)c2ccccc21,4.081245,-9.72004
Cn1cc(Br)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,8.1,-7.85485
Cn1cc(Br)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.849656666666667,-8.64132
Cn1cc(C(=O)Nc2cccc(-c3nncn3C3(C(F)(F)F)CC3)n2)c(C(F)F)n1,7.0,-9.14162
Cn1cc(C=C2C(=O)Nc3ccccc32)c2ccccc21,7.082494490447453,-9.7319
Cn1cc(Cl)c2cnc(NC(=O)c3ccc(C(C)(C)O)cc3)cc21,7.818243333333332,-7.70742
Cn1cc(Cl)c2cnc(NC(=O)c3ccc([C@@](C)(O)CO)cc3)cc21,7.720625,-7.81838
Cn1cc(Cl)c2cnc(NC(=O)c3ccc([C@](C)(O)CO)cc3)cc21,7.420109999999999,-7.92979
Cn1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)n1,6.69897,-10.92215
Cn1ccc(-c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)n1,6.69897,-10.17491
Cn1ccnc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897,-10.56097
Cn1cnc(-c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)c1,6.69897,-10.16126
Cn1cncc1-c1ccc2c(c1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,6.69897,-10.29153
Cn1cncc1-c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,-7.76732
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(=O)[nH]c21,6.310345,-10.2757
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c(OCc3ccccc3F)nc21,5.889704999999999,-10.72652
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)c3)c(=O)[nH]c21,5.30103,-10.5522
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(=O)[nH]c21,5.660769999999999,-10.03604
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCC4)n3)c(OCc3ccccc3F)nc21,5.9907,-10.00344
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCCC4)c3)c(=O)[nH]c21,5.30103,-10.69798
Cn1nc(C(F)(F)F)c2cc(C(=O)Nc3cccc(-c4nncn4C4CCCCC4)n3)c(=O)[nH]c21,5.30103,-10.05701
Cn1nccc1-c1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,15.05991
Cn1nccc1-c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897,-10.29865
Fc1ccc(Nc2ncc3cc(Br)ccc3n2)cc1,5.0,-7.94847
Fc1ccc(Nc2ncc3ccccc3n2)cc1,5.0,-7.35604
Fc1ccc(Nc2ncnc3nc[nH]c23)cc1,5.0,-6.57137
N#CC1CCN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)CC1,8.65758,-8.16695
N#CC1CN(c2cnc(C(=O)Nc3csc(-c4nncn4C4CC4)n3)cc2-n2cnc(C3CC3)c2)C1,9.04576,-8.87605
N#Cc1c[nH]c2c(C(N)=O)ccc(OC3CCNCC3)c12,7.60021875950632,-8.05925
N#Cc1cc2c(cc1F)OCCCCn1cnnc1C1=CC=CC(=NC2=O)N1,7.0,19.1376
N#Cc1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,-0.19075
NC(=O)Nc1c(C(N)=O)oc2c1sc1ccccc12,5.92082,-7.08655
NC1=NC(=C2CCNC(=O)c3[nH]c(Br)cc32)C(=O)N1,8.98940535046503,-8.82302
NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,6.267970000000001,-1.42636
NC1=NC(=O)C(=C2CCNC(=O)c3[nH]c(Br)cc32)N1,7.65999,-7.41214
NC1CCC(Nc2nc(Nc3ccc(CN4CCOCC4)cc3)c3ncn(C4CCCC4)c3n2)CC1,9.0,-9.39916
NCC(Oc1cnc(-c2ccoc2)c(-c2c[nH]c3ncccc23)c1)c1ccccc1,11.102372908709558,-8.79423
NCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,6.88606,-6.70223
NCCNS(=O)(=O)c1ccc(-c2c[nH]c3ncccc23)s1,8.300686665221328,-8.29181
NC[C@H](Oc1cnc(-c2ccoc2)c(-c2c[nH]c3ncccc23)c1)c1ccccc1,8.101185000000001,-8.99017
NCc1cc(Oc2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)c3)c2)nc(C(F)(F)F)c1,6.0,-8.35778
NCc1cc(Oc2ccnc(C(=O)Nc3cccc(-c4nncn4C4CC4)n3)c2)nc(C(F)(F)F)c1,6.52288,-8.79832
NCc1ccc2c(c1)C(=O)N=C1C=CC=C(N1)c1nncn1CCCCO2,7.0,-9.51482
Nc1cc(-c2cccs2)n2nccc2n1,6.0,-7.01283
Nc1cc(C(=O)NC2CCN(c3ccnc4[nH]cc(Cl)c34)CC2)c(F)cn1,8.24033,-8.03104
Nc1cc(C(=O)NC2CCN(c3ncnc4[nH]cc(Cl)c34)CC2)c(F)cn1,8.615400000000001,-8.42951
Nc1cc(C(=O)NC2CCN(c3ncnc4[nH]cc(Cl)c34)CC2)ccn1,8.929894999999998,-8.9955
Nc1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897,-9.88193
Nc1cccc(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1,5.0,-9.83995
Nc1cccc(Nc2ncc3cc(-c4cccc(N)c4)ccc3n2)c1,5.0,-9.98241
Nc1cccc(Nc2ncc3cc(-c4cn[nH]c4)ccc3n2)c1,7.221232916538785,-9.01955
Nc1cccc(Nc2ncc3cc(Br)ccc3n2)c1,5.0,-7.95918
Nc1cccc(Nc2ncc3ccccc3n2)c1,5.0,-7.4247
Nc1nc(OCC2CCCCC2)c2[nH]cnc2n1,6.100328139259481,-7.36117
Nc1nc(OCC2CCCCC2)c2nc[nH]c2n1,4.6,-7.49799
Nc1nccc(-c2ccc3c(N)n[nH]c3c2)n1,6.246592577868309,-8.42174
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,5.6138,-8.70796
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1ccc(Br)cc1)c1ccco1,5.5498336305602125,-8.07094
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Br)c1)c1ccco1,5.530119328007278,-9.46252
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Cl)c1)c1ccco1,5.5498336305602125,-7.55781
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(Cl)c1)c1cccs1,6.347859162074886,6.37098
O=C(C1=C(O)C(=O)N(c2nc3ccc(F)cc3s2)C1c1cccc(F)c1)c1ccco1,5.370393466965761,-7.23124
O=C(CCCCC1CCSS1)NC1CCC(Nc2cccc3cnccc23)CC1,6.54516,-7.32196
O=C(CCNC(=O)c1ccccc1)Nc1nc2cccc(-c3ccoc3)n2n1,6.00436,-8.10263
O=C(NC1CC1)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897,-9.52554
O=C(NC1CCOCC1)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897,-10.05498
O=C(NCCO)C1=CC2=C(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)N=CNC2=NCC1,5.0,-9.51567
O=C(NCCn1ccnc1)c1ccc2c(c1)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O,6.69897,-9.9706
O=C(N[C@@H](COc1ccc2[nH]c(=O)[nH]c2c1)c1ccccc1)c1cccn(Cc2ccc(F)c(F)c2)c1=O,5.30103,-9.37581
O=C(Nc1cc2c(cc1F)CN(c1cccc(-c3nncn3C3CC3)n1)C2=O)C1CC1,6.22185,-9.93221
O=C(Nc1ccc(F)c(C(=O)Nc2cccc(-c3nncn3C(CF)CF)n2)c1)c1ccccc1,6.52288,-10.26241
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1)c1ccc(C(F)(F)F)cc1,9.274088367704952,-9.61075
O=C(Nc1cccc(-c2n[nH]c3ccc(-c4nnc[nH]4)cc23)c1)c1ccc(C(F)(F)F)cc1,6.272045,-9.53736
O=C(Nc1cccc(-c2nnc3n2CCC3)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,7.70774,-9.81223
O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(-c2cccnc2)cc1F,7.7167,-10.39077
O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cc1F,7.99568,-10.12043
O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(O)cc1F,8.2644,-9.92045
O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(OCC2COC2)cc1F,8.11862,-9.44033
O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(OCCCF)cc1F,8.10073,-9.39281
O=C(Nc1cccc(-c2nnc3n2CCCC3)n1)c1cc(-n2cnc(C3CC3)c2)c(OCCF)cc1F,8.15243,-9.4133
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,9.058232620653202,-9.87863
O=C(Nc1cccc(-c2nncn2C2CC2)n1)Nc1ccc2ccccc2n1,7.30103,-9.28219
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2ccc3[nH]ccc3c2)cn(Cc2ccccc2F)c1=O,5.30103,-10.6252
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2ccc3scnc3c2)cn(Cc2ccccc2F)c1=O,5.30103,-9.78846
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccc3[nH]ccc23)cn(Cc2ccccc2F)c1=O,5.30103,-10.90237
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cccnc2)cn(Cc2ccccc2F)c1=O,5.30103,-9.98137
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnc(Cl)nc2)cn(Cc2ccccc2F)c1=O,5.622625,-10.51024
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C(F)F)c2)cn(Cc2ccccc2F)c1=O,6.538055,-10.26066
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CC3)c2)cn(Cc2ccccc2F)c1=O,8.764775,-10.19461
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-c2cnn(C3CCC3)c2)cn(Cc2ccccc2F)c1=O,6.53955,-11.04719
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(-n2cnc3c2CCCC3)ccn1,5.1549,-9.97311
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc(Br)cn(Cc2ccccc2F)c1=O,5.30103,-9.48007
O=C(Nc1cccc(-c2nncn2C2CC2)n1)c1cc2c(cc1F)OCc1cncn1-2,6.94155,-10.39921
O=C(Nc1cccc2c1OCC(CO)n1cnnc1-2)c1cc(-n2cnc(C3CC3)c2)ccn1,8.23657,-9.97395
O=C(Nc1cccc2c1OCC1(CC1)n1cnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,8.48149,-11.00601
O=C(Nc1cccc2c1OCC1(CC1)n1nnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,8.22185,-11.06278
O=C(Nc1cccc2c1OCCn1cnnc1-2)c1cc(-n2cnc(C3CC3)c2)c(N2CCOCC2)cn1,7.80688,-10.72674
